NUTS1,dayWeekStart,heart_rate
DEF,2020-12-14,61.06554359802764
DEF,2020-12-21,60.93471025077691
DEF,2020-12-28,61.37965889396881
DEF,2021-01-04,60.574846407477125
DEF,2021-01-11,60.222512126441345
DEF,2021-01-18,60.38859135032542
DEF,2021-01-25,60.30194769912054
DEF,2021-02-01,60.210829080264226
DEF,2021-02-08,60.34138387765684
DEF,2021-02-15,60.619962594111996
DEF,2021-02-22,60.262970791204275
DEF,2021-03-01,60.04987196739917
DEF,2021-03-08,60.2823271958481
DEF,2021-03-15,60.296153914635674
DEF,2021-03-22,60.40192314127619
DEF,2021-03-29,60.35935739698898
DEF,2021-04-05,60.38234191192143
DEF,2021-04-12,60.5304629161891
DEF,2021-04-19,60.51010277601187
DEF,2021-04-26,60.402309108701054
DEF,2021-05-03,60.53093894485804
DEF,2021-05-10,60.56203184746289
DEF,2021-05-17,60.53376665256163
DEF,2021-05-24,60.62034355643051
DEF,2021-05-31,61.1151605104598
DEF,2021-06-07,60.86735101270153
DEF,2021-06-14,61.513953313161565
DEF,2021-06-21,60.403330693244136
DEF,2021-06-28,60.763967449712744
DEF,2021-07-05,60.56482955574366
DEF,2021-07-12,61.00019215213972
DEF,2021-07-19,60.19682558168659
DEF,2021-07-26,60.363472037046186
DEF,2021-08-02,60.12318889542593
DEF,2021-08-09,60.36135018236505
DEF,2021-08-16,60.031594834025476
DEF,2021-08-23,60.142664719027174
DEF,2021-08-30,60.523067210927884
DEF,2021-09-06,60.67681031678803
DEF,2021-09-13,60.069648492976995
DEF,2021-09-20,60.23013125711146
DEF,2021-09-27,60.289661736610796
DEF,2021-10-04,60.1638813124932
DEF,2021-10-11,60.25648554185407
DEF,2021-10-18,60.879053125788474
DEF,2021-10-25,61.119561923641946
DEF,2021-11-01,61.07147053263809
DEF,2021-11-08,61.11210020940226
DEF,2021-11-15,61.18518898812797
DEF,2021-11-22,61.15765017132465
DEF,2021-11-29,61.48108822165916
DEF,2021-12-06,61.56336280315612
DEF,2021-12-13,61.51495233715234
DEF,2021-12-20,61.46477614359922
DEF,2021-12-27,62.13241067917763
DEF,2022-01-03,61.25915161993672
DEF,2022-01-10,60.57994546832096
DEF,2022-01-17,60.37994376111978
DEF,2022-01-24,60.433468493479054
DEF,2022-01-31,60.59978181998004
DEF,2022-02-07,60.649292915786276
DEF,2022-02-14,60.73296943601837
DEF,2022-02-21,60.92149520672349
DEF,2022-02-28,60.82364954294392
DEF,2022-03-07,60.889440837192886
DEF,2022-03-14,60.75587778275562
DEF,2022-03-21,60.900381354420134
DEF,2022-03-28,60.55456575806074
DEF,2022-04-04,60.75025890296261
DEF,2022-04-11,60.943774838604405
DEF,2022-04-18,61.3732276413202
DEG,2020-05-04,61.31065373373066
DEG,2020-05-11,61.259338525806704
DEG,2020-05-18,61.7171637870758
DEG,2020-05-25,61.32120468593972
DEG,2020-06-01,61.70949959571618
DEG,2020-06-08,61.70376754347285
DEG,2020-06-15,61.612015182762356
DEG,2020-06-22,61.85368667144618
DEG,2020-06-29,61.60845174547449
DEG,2020-07-06,61.00469623158245
DEG,2020-07-13,61.42955857243448
DEG,2020-07-20,62.60210488561525
DEG,2020-07-27,62.68822827855859
DEG,2020-08-03,61.740924607338314
DEG,2020-08-10,61.693134539635196
DEG,2020-08-17,61.234382059851434
DEG,2020-08-24,60.71848427127439
DEG,2020-08-31,60.78686356547261
DEG,2020-09-07,61.40249011629003
DEG,2020-09-14,61.496509678306765
DEG,2020-09-21,61.46438248749846
DEG,2020-09-28,61.60205090242265
DEG,2020-10-05,61.3726609936153
DEG,2020-10-12,61.320760879448564
DEG,2020-10-19,61.42502369960975
DEG,2020-10-26,61.24664882934114
DEG,2020-11-02,61.1972725849871
DEG,2020-11-09,61.08821942241528
DEG,2020-11-16,60.969870972704214
DEG,2020-11-23,61.20531099005723
DEG,2020-11-30,61.61804730554731
DEG,2020-12-07,61.93249716480702
DEG,2020-12-14,61.64418363109803
DEG,2020-12-21,61.68942852259904
DEG,2020-12-28,62.091891824650446
DEG,2021-01-04,61.30057179943478
DEG,2021-01-11,60.98955386506258
DEG,2021-01-18,61.052180160293034
DEG,2021-01-25,60.94597879785491
DEG,2021-02-01,61.1559697454907
DEG,2021-02-08,61.107194985637015
DEG,2021-02-15,61.21956140171715
DEG,2021-02-22,60.819947471125715
DEG,2021-03-01,60.61552924880131
DEG,2021-03-08,60.85517706456571
DEG,2021-03-15,60.85809259833881
DEG,2021-03-22,60.90361628264345
DEG,2021-03-29,61.16192428744175
DEG,2021-04-05,61.14969566266706
DEG,2021-04-12,60.97831494630315
DEG,2021-04-19,61.23809895510486
DEG,2021-04-26,61.321189585326486
DEG,2021-05-03,61.278301590559764
DEG,2021-05-10,61.54913452872497
DEG,2021-05-17,61.29611602753195
DEG,2021-05-24,61.295256838313335
DEG,2021-05-31,61.82653373562464
DEG,2021-06-07,61.42690607662558
DEG,2021-06-14,62.17657192092449
DEG,2021-06-21,61.13247982288067
DEG,2021-06-28,61.193645077973436
DEG,2021-07-05,61.13965138638666
DEG,2021-07-12,61.355222658960976
DEG,2021-07-19,61.336021914593346
DEG,2021-07-26,61.10916594516595
DEG,2021-08-02,60.789775258854206
DEG,2021-08-09,61.310857208544434
DEG,2021-08-16,60.87335326727623
DEG,2021-08-23,60.556138641232984
DEG,2021-08-30,61.04218452843453
DEG,2021-09-06,61.47052816464581
DEG,2021-09-13,61.04037486944114
DEG,2021-09-20,61.12932955253016
DEG,2021-09-27,61.068762352239254
DEG,2021-10-04,61.088379511718244
DEG,2021-10-11,61.10804302051154
DEG,2021-10-18,61.56121440946551
DEG,2021-10-25,61.94604563686261
DEG,2021-11-01,61.94354661564186
DEG,2021-11-08,61.77616365587703
DEG,2021-11-15,61.95024289456982
DEG,2021-11-22,61.93073875883187
DEG,2021-11-29,62.2061750386476
DEG,2021-12-06,62.29730800176473
DEG,2021-12-13,62.13875175346049
DEG,2021-12-20,62.194531053645804
DEG,2021-12-27,62.981185163783195
DEG,2022-01-03,61.97105618270265
DEG,2022-01-10,61.220646657590564
DEG,2022-01-17,61.265071182378875
DEG,2022-01-24,61.42807602389564
DEG,2022-01-31,61.67715711725176
DEG,2022-02-07,61.51920173717355
DEG,2022-02-14,61.67592577964671
DEG,2022-02-21,61.73379961547185
DEG,2022-02-28,61.57757800555179
DEG,2022-03-07,61.79274155885267
DEG,2022-03-14,61.46463726381927
DEG,2022-03-21,61.725176033918366
DEG,2022-03-28,61.33563289011696
DEG,2022-04-04,61.38187483575478
DEG,2022-04-11,61.63705876088363
DEG,2022-04-18,61.85008194859337
